,DATE,BP,CVX,XOM,XOM.1,RDS.A,RDS.B,AMX,CX,FMX,ALFAA,PAC,BIMBOA,GISSAA,ANB,SANMEXB,SIEN,AZTECACPO,TV,WALMEX
3764,2014-07-08,52.38,129.9,102.83,102.83,82.02,86.71,20.74,13.39,95.11,37.2,68.64,39.99,32.8,,35.67,1676.23,7.25,34.45,34.66
3765,2014-07-09,52.32,131.39,103.55,103.55,82.28,87.17,22.83,13.43,94.46,36.36,67.63,39.49,32.8,,35.15,1669.02,7.13,34.36,33.92
3766,2014-07-10,51.8,130.25,102.57,102.57,81.1,86.07,22.5,13.33,93.66,36.8,66.08,39.98,32.8,,35.14,,7.1,34.26,33.38
3767,2014-07-11,51.61,128.47,101.74,101.74,81.87,86.79,22.9,13.19,93.17,36.45,67.08,40.48,32.8,,34.47,,7.1,34.72,33.3
3768,2014-07-14,51.64,129.26,102.68,102.68,82.24,86.88,23.15,13.34,94.98,37.0,68.03,41.05,32.79,,34.16,,7.31,34.98,33.95
3769,2014-07-15,51.7,129.26,102.39,102.39,82.0,86.79,23.64,13.21,95.1,37.16,68.64,40.82,33.0,,34.2,,7.28,34.92,33.95
3770,2014-07-16,52.28,130.89,103.77,103.77,83.05,87.41,24.01,13.25,97.23,36.49,68.95,40.86,33.0,,33.83,1652.0,7.3,35.03,33.37
3771,2014-07-17,50.87,130.08,102.31,102.31,82.46,86.46,23.88,12.89,96.46,36.15,68.76,41.0,33.0,,33.89,1633.0,7.21,34.98,33.88
3772,2014-07-18,50.73,130.39,102.73,102.73,82.23,86.35,23.81,13.22,97.88,36.8,70.97,41.31,33.0,,34.04,1624.0,7.26,35.76,33.84
3773,2014-07-21,50.72,131.29,103.08,103.08,82.09,86.36,23.22,13.04,98.14,37.45,70.49,41.27,32.5,,34.36,1609.61,7.21,35.23,33.88
3774,2014-07-22,50.97,132.58,103.54,103.54,82.36,86.71,23.76,13.05,98.33,37.8,70.58,41.01,32.9,,34.09,1627.86,7.17,34.88,34.13
3775,2014-07-23,51.19,133.88,104.25,104.25,82.49,87.03,23.76,13.05,98.99,37.44,70.8,41.0,32.9,,34.4,,7.15,34.27,33.98
3776,2014-07-24,51.39,134.85,104.28,104.28,82.56,87.02,23.84,12.97,100.26,37.79,71.23,41.61,32.51,,35.28,,7.31,34.2,34.45
3777,2014-07-25,50.92,133.57,103.18,103.18,81.99,86.36,23.97,12.95,97.07,37.69,69.97,42.24,32.9,,35.68,,7.53,34.91,34.82
3778,2014-07-28,50.64,133.24,104.37,104.37,81.82,85.73,24.02,12.74,95.42,37.9,69.23,42.97,32.9,,36.38,,7.46,35.22,34.75
3779,2014-07-29,48.98,132.42,103.55,103.55,81.66,85.9,23.9,12.71,94.81,37.52,69.37,42.1,33.25,,36.36,,7.4,35.15,34.36
3780,2014-07-30,49.54,132.53,103.25,103.25,80.47,84.42,23.8,12.71,94.17,36.9,68.99,41.1,33.24,,36.61,,7.36,35.65,33.71
3781,2014-07-31,48.97,129.24,98.94,98.94,81.83,86.14,23.57,12.56,93.89,36.1,67.32,40.54,32.8,,35.15,,7.27,35.59,32.83
3782,2014-08-01,49.0,127.9,98.8,98.8,81.27,85.47,23.45,12.5,93.93,36.63,67.61,40.67,33.15,,35.87,,7.38,35.61,33.64
3783,2014-08-04,49.33,128.17,100.13,100.13,82.02,86.25,23.69,12.51,95.79,36.95,67.3,41.73,33.0,,36.17,1596.75,7.45,36.18,34.46
3784,2014-08-05,48.57,124.96,98.2,98.2,81.53,86.14,23.12,12.48,94.6,36.7,66.51,42.04,32.9,,36.3,,7.56,35.6,33.55
3785,2014-08-06,47.85,125.73,98.98,98.98,81.42,85.96,23.2,12.5,94.52,36.52,67.83,41.49,32.88,,36.2,,7.58,35.39,34.27
3786,2014-08-07,47.36,125.65,98.27,98.27,80.47,85.01,22.54,12.43,93.13,36.3,66.76,41.3,32.88,,36.3,,7.55,34.61,34.34
3787,2014-08-08,47.4,127.86,99.74,99.74,80.38,84.77,22.92,12.63,92.9,36.35,67.33,41.54,32.85,,35.77,,7.49,34.54,34.07
3788,2014-08-11,47.44,127.71,98.73,98.73,80.53,84.84,23.47,12.72,94.83,36.6,68.71,42.41,32.9,,36.25,1599.24,7.45,35.71,34.17
3789,2014-08-12,47.44,127.09,98.49,98.49,79.94,84.12,23.56,12.72,94.49,37.0,70.5,42.5,32.9,,36.74,,7.52,36.05,34.4
3790,2014-08-13,47.13,127.6,99.09,99.09,79.01,83.02,23.57,12.76,94.0,37.55,69.68,42.99,32.89,,36.39,,7.58,36.48,34.0
3791,2014-08-14,47.41,126.96,99.09,99.09,79.33,83.3,23.58,12.81,94.64,39.4,70.37,42.94,33.0,,35.96,,7.55,36.58,33.91
3792,2014-08-15,47.39,126.1,99.03,99.03,79.8,83.68,23.59,12.79,94.65,39.3,70.3,42.4,32.89,,35.8,,7.47,36.77,34.0
3793,2014-08-18,47.9,126.3,99.52,99.52,80.57,84.6,23.73,12.88,95.38,38.91,70.85,42.84,32.9,,36.45,,7.55,37.32,34.52
3794,2014-08-19,48.3,127.63,99.49,99.49,80.87,85.27,23.64,12.84,95.89,39.71,71.05,43.1,32.9,,36.35,,7.49,37.29,34.6
3795,2014-08-20,48.19,127.49,99.7,99.7,80.1,84.02,23.73,12.87,96.24,40.34,70.09,43.01,32.9,,36.83,1618.36,7.45,37.18,34.6
3796,2014-08-21,48.27,127.93,99.28,99.28,79.79,83.49,24.07,12.88,97.44,42.0,70.45,43.0,32.69,,36.49,,7.48,37.08,34.4
3797,2014-08-22,48.13,127.11,98.5,98.5,79.26,83.04,23.86,12.88,96.47,43.14,70.76,42.81,32.5,,36.09,1636.0,7.5,36.84,34.07
3798,2014-08-25,48.55,127.84,98.75,98.75,79.47,83.39,23.86,13.07,96.81,42.63,70.76,43.0,32.65,,36.63,,7.47,37.13,34.4
3799,2014-08-26,48.18,128.25,99.64,99.64,80.27,84.17,23.94,13.21,96.02,41.5,70.64,42.6,32.65,,37.31,,7.33,37.21,35.29
3800,2014-08-27,48.36,128.64,99.53,99.53,80.74,84.65,24.16,13.16,97.07,42.29,70.92,42.95,32.65,,38.6,1657.88,7.19,37.03,35.61
3801,2014-08-28,47.92,128.75,99.57,99.57,81.19,84.95,24.29,13.19,95.74,42.15,70.59,42.85,32.6,,39.05,,7.19,36.45,35.7
3802,2014-08-29,47.84,129.45,99.46,99.46,80.97,84.85,24.51,13.23,96.91,42.22,69.71,41.38,32.5,,39.35,1639.33,7.08,37.07,35.52
3803,2014-09-02,47.2,127.54,98.49,98.49,80.24,84.18,24.93,13.31,97.96,41.49,71.55,40.29,32.98,,38.35,,7.17,37.21,35.18
3804,2014-09-03,47.71,127.86,99.11,99.11,80.72,84.64,25.16,13.3,98.42,41.3,72.5,40.0,32.85,,39.07,1668.0,7.16,37.17,35.56
3805,2014-09-04,44.89,126.8,98.36,98.36,79.81,83.89,25.87,13.37,96.92,42.25,75.13,39.98,32.82,,38.59,,7.19,36.98,35.42
3806,2014-09-05,45.93,127.4,99.26,99.26,80.17,84.08,26.32,13.41,96.8,42.54,74.41,40.19,32.95,,37.99,1667.0,7.21,37.16,35.36
3807,2014-09-08,45.33,126.21,97.77,97.77,78.31,82.05,26.32,13.37,95.87,43.71,73.26,40.94,32.63,,37.76,1667.7,7.16,36.67,35.2
3808,2014-09-09,45.15,125.18,97.39,97.39,77.64,81.04,25.97,13.27,93.77,43.84,72.05,40.56,32.5,,37.1,1667.7,7.16,35.92,34.61
3809,2014-09-10,46.52,124.28,96.81,96.81,78.5,82.3,25.72,13.33,93.85,45.0,71.68,40.33,32.8,,37.62,,7.15,36.14,34.67
3810,2014-09-11,46.24,123.83,97.03,97.03,78.17,81.43,25.49,13.33,92.97,44.77,71.14,40.4,32.5,,36.79,1670.75,7.15,35.7,34.38
3811,2014-09-12,45.94,122.66,95.78,95.78,77.46,80.85,25.71,13.29,94.42,45.9,70.67,40.19,32.59,,37.08,1670.75,7.19,35.29,34.75
3812,2014-09-15,45.89,124.24,96.29,96.29,77.69,81.06,26.15,13.17,95.22,46.11,72.26,39.64,32.59,,36.16,1674.67,7.16,34.9,35.23
3813,2014-09-16,46.23,124.96,97.43,97.43,78.4,81.75,26.21,13.18,97.43,,73.2,,,,,,,35.35,
3814,2014-09-17,46.23,124.72,97.08,97.08,77.99,81.25,26.36,13.28,97.26,46.9,70.57,39.94,32.79,,36.33,1673.5,7.19,35.19,34.55
3815,2014-09-18,46.42,124.14,96.61,96.61,78.59,81.97,26.38,13.32,97.13,46.49,67.33,39.8,32.69,,37.21,1668.73,7.26,35.42,35.0
3816,2014-09-19,46.46,124.8,97.12,97.12,78.75,82.27,25.9,13.27,95.32,46.55,66.57,39.62,32.8,,37.24,1649.32,7.2,35.31,34.72
3817,2014-09-22,46.13,123.49,96.54,96.54,78.56,82.21,25.85,13.22,94.57,45.83,66.52,39.06,32.8,,35.86,,7.13,34.29,34.38
3818,2014-09-23,45.72,123.06,96.03,96.03,77.66,81.06,25.26,13.17,93.27,44.9,66.52,38.53,32.5,,36.06,,7.14,34.58,34.4
3819,2014-09-24,45.51,122.4,95.82,95.82,77.76,81.15,25.32,13.25,94.9,44.94,67.31,39.65,32.8,,36.22,,7.1,34.53,34.5
3820,2014-09-25,44.06,120.68,94.25,94.25,76.34,79.52,25.07,13.14,92.28,43.97,67.15,39.7,32.4,,36.38,,7.09,33.93,33.59
3821,2014-09-26,44.36,121.47,95.43,95.43,76.6,79.82,25.16,13.08,92.04,44.69,67.36,39.06,32.4,,36.62,,7.03,33.9,33.65
3822,2014-09-29,44.54,120.55,94.43,94.43,76.65,79.84,24.76,13.02,92.03,45.64,66.99,39.06,32.25,,36.15,,6.97,33.64,33.94
3823,2014-09-30,43.95,119.32,94.05,94.05,76.13,79.12,25.2,13.04,92.05,46.2,67.44,38.94,32.4,,36.35,,6.92,33.88,33.8
3824,2014-10-01,43.68,117.65,92.86,92.86,75.17,78.36,24.53,12.73,90.66,44.91,67.48,38.6,32.0,,35.5,,6.9,33.32,32.85
3825,2014-10-02,43.16,117.11,93.3,93.3,74.29,77.17,24.81,12.59,91.47,44.64,66.99,38.97,32.0,,35.01,,6.92,34.02,32.59
3826,2014-10-03,42.7,117.71,93.92,93.92,73.55,76.61,24.79,12.6,91.07,44.35,67.48,39.25,31.95,,35.93,,6.95,34.24,33.05
3827,2014-10-06,43.05,118.09,94.52,94.52,73.73,76.66,25.04,12.65,93.15,44.94,68.01,38.92,33.4,,35.89,1514.7,6.91,34.42,33.2
3828,2014-10-07,42.56,116.02,93.37,93.37,73.15,76.04,24.8,12.5,92.52,44.83,68.01,38.82,33.49,,35.8,1495.0,6.91,34.12,32.79
3829,2014-10-08,43.15,117.95,94.61,94.61,74.59,77.73,24.89,12.53,93.07,44.17,68.89,39.2,33.4,,35.89,1500.0,6.87,35.0,32.89
3830,2014-10-09,41.99,114.51,91.82,91.82,72.09,74.84,24.64,12.2,91.25,42.9,68.48,39.24,33.0,,34.6,1489.0,6.98,34.82,32.75
3831,2014-10-10,41.54,113.89,91.6,91.6,70.33,72.85,24.12,11.68,89.07,42.6,65.82,38.7,32.5,,33.73,,6.98,34.04,32.81
3832,2014-10-13,41.22,112.03,90.84,90.84,69.64,72.51,24.11,11.21,87.36,42.15,65.73,38.55,31.61,,34.18,,7.01,33.1,32.66
3833,2014-10-14,40.61,109.78,90.55,90.55,68.5,71.67,24.36,11.37,87.3,42.41,66.74,38.69,31.99,,34.28,1438.7,7.05,33.25,32.13
3834,2014-10-15,40.63,109.27,90.22,90.22,68.41,71.32,23.92,11.17,87.9,40.6,65.07,39.21,31.98,,34.18,1433.47,6.93,33.55,32.75
3835,2014-10-16,40.72,111.06,90.6,90.6,67.21,70.19,23.77,11.31,87.46,40.55,66.1,39.1,32.0,,33.58,1420.0,6.93,33.03,32.6
3836,2014-10-17,41.44,111.8,91.21,91.21,68.72,72.13,24.03,11.6,88.1,41.1,68.5,39.6,32.49,,33.96,1446.51,6.98,33.02,32.5
3837,2014-10-20,41.16,111.49,91.77,91.77,68.32,71.51,23.94,11.69,90.2,39.0,68.45,38.63,32.0,,34.49,,6.94,33.35,31.3
3838,2014-10-21,42.26,115.09,93.65,93.65,70.2,73.74,24.04,11.77,91.57,39.06,69.22,38.9,32.55,,34.69,,6.84,34.2,31.06
3839,2014-10-22,41.56,114.0,93.13,93.13,69.54,73.07,23.74,11.59,91.39,39.98,68.2,39.3,32.5,,34.72,,6.85,33.85,30.07
3840,2014-10-23,42.17,116.19,94.11,94.11,70.83,73.95,23.75,11.91,90.93,41.25,69.47,40.14,32.9,,34.51,,6.81,34.31,29.92
3841,2014-10-24,42.17,115.91,94.49,94.49,70.9,74.09,23.53,12.08,91.65,41.09,70.22,40.21,33.5,,35.49,,6.9,32.84,30.14
3842,2014-10-27,41.95,115.02,93.71,93.71,70.45,73.86,23.66,11.9,93.32,40.84,69.04,40.06,33.4,,35.26,,6.89,33.8,30.07
3843,2014-10-28,42.84,117.13,95.1,95.1,71.5,74.58,23.81,12.21,93.47,40.58,69.25,39.81,33.5,,35.2,,6.99,34.73,31.01
3844,2014-10-29,42.9,117.14,94.59,94.59,71.36,74.28,23.89,12.13,93.82,41.46,66.96,40.04,33.46,,35.99,,7.0,34.87,31.01
3845,2014-10-30,43.11,117.2,94.45,94.45,71.38,74.36,23.98,12.12,95.61,41.97,68.0,39.98,33.55,,36.75,1478.43,6.94,35.52,31.45
3846,2014-10-31,43.46,119.95,96.71,96.71,71.79,74.67,24.41,12.3,96.24,42.99,68.15,39.6,33.99,,35.9,,7.04,36.14,31.23
3847,2014-11-03,42.46,116.78,95.26,95.26,70.03,73.08,24.39,12.28,95.26,42.63,69.04,39.51,33.99,,35.16,,7.03,35.98,31.17
3848,2014-11-04,41.65,115.37,94.52,94.52,68.79,71.59,24.19,12.27,96.93,41.07,70.38,38.75,34.0,,34.16,,6.98,35.02,31.12
3849,2014-11-05,41.77,117.05,95.07,95.07,69.23,72.55,24.17,12.15,96.72,41.79,70.6,39.89,33.75,,33.29,,6.96,35.29,31.59
3850,2014-11-06,41.87,118.53,96.26,96.26,69.46,72.71,23.98,12.26,96.81,41.01,69.84,39.36,34.0,,32.96,,6.99,34.99,31.08
3851,2014-11-07,42.06,118.8,96.59,96.59,71.0,74.44,24.15,12.28,97.29,40.52,69.97,38.87,33.99,,32.05,,7.02,35.17,30.84
3852,2014-11-10,41.86,117.92,96.28,96.28,70.71,74.17,23.59,12.41,96.37,39.95,70.14,38.91,33.51,,32.15,,7.09,35.37,30.64
3853,2014-11-11,41.75,118.44,96.41,96.41,71.12,74.39,23.38,12.42,96.22,39.79,70.67,38.77,33.51,,31.73,,7.02,35.35,30.31
3854,2014-11-12,41.18,117.65,95.38,95.38,68.89,72.44,22.85,12.44,96.47,38.96,69.56,38.31,33.88,,31.82,,6.94,35.24,29.77
3855,2014-11-13,40.67,116.45,94.66,94.66,68.41,71.81,23.22,12.27,95.52,39.45,68.59,38.0,33.65,,31.68,1450.0,6.89,35.58,30.07
3856,2014-11-14,40.94,116.32,95.09,95.09,69.38,72.61,23.26,12.36,94.97,39.37,69.26,37.99,33.65,,31.32,1450.0,6.97,35.75,30.24
3857,2014-11-17,40.9,115.75,95.11,95.11,69.25,72.47,23.53,12.38,96.04,,68.77,,,,,,,35.9,
3858,2014-11-18,41.19,115.47,94.87,94.87,70.03,73.34,23.61,12.39,97.38,38.27,68.0,37.16,33.5,,30.77,,6.96,36.11,29.97
3859,2014-11-19,41.54,116.47,95.61,95.61,69.93,72.91,23.67,12.44,97.99,38.95,69.72,39.15,33.94,,30.85,,6.95,36.8,30.0
3860,2014-11-20,41.77,117.31,95.82,95.82,71.0,74.35,23.56,12.52,97.12,39.3,69.27,39.1,33.49,,31.38,1478.43,6.92,36.67,29.89
3861,2014-11-21,42.42,118.58,96.81,96.81,71.8,75.28,24.17,12.67,98.28,39.56,70.04,39.28,33.5,,32.16,1578.93,7.05,37.11,30.14
3862,2014-11-24,42.04,117.59,95.72,95.72,71.06,74.78,24.27,12.74,96.64,39.21,70.7,38.52,33.5,,32.35,1450.0,7.08,36.99,29.79
3863,2014-11-25,41.57,116.15,94.78,94.78,70.63,74.09,24.18,12.65,96.79,38.42,69.71,39.17,33.4,,32.17,1450.0,6.97,36.69,29.81
3864,2014-11-26,41.59,115.11,94.48,94.48,71.37,74.92,24.03,12.68,97.75,38.84,69.41,39.21,33.0,,32.39,1450.0,7.0,37.08,29.88
3865,2014-11-28,39.32,108.87,90.54,90.54,66.41,69.44,23.71,12.51,97.04,36.93,68.55,39.34,32.5,,31.65,1450.0,6.92,37.35,29.78
3866,2014-12-01,39.83,111.73,92.35,92.35,67.49,70.37,23.3,12.12,92.31,35.68,67.8,38.69,32.0,,31.84,,6.84,36.61,28.9
3867,2014-12-02,40.72,114.02,94.19,94.19,69.35,72.0,22.73,11.72,91.78,35.1,65.97,38.06,31.9,,31.15,1632.66,6.91,36.12,28.92
3868,2014-12-03,41.31,113.71,94.95,94.95,68.54,71.21,22.8,11.67,91.32,35.61,66.55,38.07,32.0,,30.86,1500.0,6.83,36.32,29.61
3869,2014-12-04,40.39,112.28,94.37,94.37,67.38,70.21,22.55,11.64,89.55,35.67,65.95,37.62,32.0,,30.45,1500.0,6.83,36.13,29.65
3870,2014-12-05,39.98,110.87,93.82,93.82,67.13,69.83,22.44,11.48,89.35,35.85,64.61,37.7,32.0,,31.13,1500.0,6.92,36.42,29.94
3871,2014-12-08,38.87,106.8,91.7,91.7,65.6,68.27,22.34,11.29,88.42,35.45,64.45,37.69,31.1,,30.92,,6.8,36.36,29.67
3872,2014-12-09,38.52,107.01,91.38,91.38,65.56,68.11,21.95,11.11,86.62,35.25,64.13,36.73,30.44,,30.66,1646.99,6.62,36.0,29.03
3873,2014-12-10,37.74,104.86,88.67,88.67,63.95,66.23,21.36,10.64,83.31,33.49,63.01,35.66,30.34,,29.3,,6.6,33.95,28.96
3874,2014-12-11,37.33,104.91,89.2,89.2,63.81,65.54,21.6,10.63,83.81,32.04,62.29,36.52,30.34,,29.16,,6.52,33.55,29.05
3875,2014-12-12,36.24,102.38,86.6,86.6,62.32,63.77,20.95,10.05,83.02,,60.67,,,,,,,32.67,
3876,2014-12-15,34.94,100.86,86.9,86.9,60.93,62.51,20.48,9.98,82.38,30.35,61.17,36.67,30.29,,27.95,,6.0,32.0,29.0
3877,2014-12-16,35.76,101.7,86.41,86.41,63.3,65.07,20.39,9.96,81.94,31.0,60.88,36.65,30.28,,27.85,1641.48,6.07,31.88,28.5
3878,2014-12-17,37.69,106.02,89.02,89.02,65.67,67.93,21.17,10.27,84.89,32.69,61.7,36.9,31.5,,28.57,1550.0,5.96,32.49,29.79
3879,2014-12-18,38.32,109.03,91.16,91.16,66.54,68.68,21.79,10.85,88.32,33.35,63.4,39.5,31.5,,29.78,1661.16,6.0,33.57,30.88
3880,2014-12-19,39.4,112.93,93.64,93.64,68.69,70.51,21.59,10.68,88.72,33.81,62.55,39.77,32.5,,30.3,1550.0,6.19,33.5,29.87
3881,2014-12-22,39.1,112.03,93.33,93.33,68.16,70.72,21.9,10.57,89.22,34.62,62.59,40.54,32.89,,30.62,,6.19,33.79,30.41
3882,2014-12-23,39.12,113.95,94.59,94.59,68.73,70.98,21.99,10.35,88.62,34.5,64.12,40.9,32.87,,30.45,1600.0,6.32,34.0,30.73
3883,2014-12-24,38.95,113.47,93.78,93.78,68.42,71.06,21.98,10.26,88.38,34.1,64.81,40.84,32.9,,30.17,1600.0,6.37,34.21,30.8
3884,2014-12-26,38.98,113.25,93.21,93.21,68.92,71.46,22.2,10.21,88.11,34.55,64.55,40.81,32.97,,29.95,1600.0,6.33,34.04,31.18
3885,2014-12-29,39.03,113.32,93.07,93.07,68.31,70.98,22.24,10.28,88.36,33.08,63.59,40.6,32.65,,30.39,1550.0,6.27,33.71,31.43
3886,2014-12-30,38.36,113.11,93.02,93.02,67.36,69.95,22.11,10.32,88.51,33.65,64.24,40.62,32.9,,30.66,1550.0,6.23,33.66,31.6
3887,2014-12-31,38.12,112.18,92.45,92.45,66.95,69.56,22.18,10.19,88.03,32.97,63.2,40.57,32.89,,30.81,1550.0,6.14,34.06,31.73
3888,2015-01-02,38.12,112.58,92.83,92.83,66.98,69.12,21.71,9.86,85.4,32.14,61.63,40.0,32.95,,29.31,1550.0,6.11,33.71,30.87
3889,2015-01-05,36.1,108.08,90.29,90.29,63.8,65.52,21.38,9.6,82.97,30.25,62.45,39.69,31.5,,28.33,1624.16,5.8,32.85,29.92
3890,2015-01-06,35.83,108.03,89.81,89.81,63.02,64.66,21.38,9.72,84.57,30.88,64.25,39.41,32.16,,28.92,1550.0,5.84,32.74,30.09
3891,2015-01-07,35.92,107.94,90.72,90.72,63.75,65.47,21.86,10.03,85.3,31.33,64.72,40.3,32.5,,29.15,1550.0,5.9,33.13,30.64
3892,2015-01-08,36.73,110.41,92.23,92.23,65.04,66.92,22.34,10.21,86.92,32.48,64.6,41.1,32.3,,28.77,1550.0,6.02,33.46,30.5
3893,2015-01-09,36.58,108.21,92.1,92.1,64.22,66.03,22.71,10.23,87.04,31.99,64.18,40.39,32.9,,28.53,1550.0,6.03,33.58,29.85
3894,2015-01-12,36.05,105.88,90.33,90.33,62.93,64.34,22.47,10.07,86.28,31.22,64.18,39.97,32.84,,28.78,1550.0,6.0,32.49,29.15
3895,2015-01-13,35.96,104.2,90.0,90.0,62.98,64.51,22.34,9.93,86.96,30.13,64.95,40.0,32.5,,28.23,1550.0,5.96,32.84,28.66
3896,2015-01-14,35.67,103.9,89.74,89.74,62.29,63.85,22.62,9.64,86.49,30.47,63.51,38.89,32.49,,28.33,1625.0,6.09,32.36,29.23
3897,2015-01-15,35.73,102.67,88.96,88.96,62.51,64.48,22.65,9.46,84.31,30.58,64.8,37.84,32.85,,28.01,1550.0,6.04,32.0,29.4
3898,2015-01-16,37.86,105.12,91.12,91.12,64.39,66.61,22.77,9.4,86.22,29.95,66.86,39.34,32.84,,28.35,1550.0,6.03,32.26,29.37
3899,2015-01-20,37.69,106.47,91.09,91.09,64.59,66.75,22.99,9.45,86.35,29.6,68.37,39.61,32.8,,28.72,,6.12,32.25,29.56
3900,2015-01-21,38.82,108.16,91.87,91.87,65.62,67.75,23.13,9.35,87.6,30.06,67.61,40.35,32.85,,30.19,,6.12,32.89,29.87
3901,2015-01-22,38.98,108.92,92.87,92.87,65.86,68.25,23.58,9.72,90.43,30.21,69.32,40.87,32.81,,31.62,1550.0,6.15,34.14,30.43
3902,2015-01-23,38.9,106.85,90.89,90.89,65.19,68.17,23.53,9.51,87.72,29.83,68.03,40.45,32.7,,31.5,1550.0,6.08,33.69,30.11
3903,2015-01-26,39.92,108.88,91.76,91.76,66.45,69.56,23.03,9.63,87.9,30.41,68.95,40.3,32.49,,31.39,1550.0,6.19,34.17,30.58
3904,2015-01-27,40.21,108.26,90.95,90.95,66.69,69.85,22.66,9.59,87.42,30.16,69.61,40.02,32.0,,31.73,1654.52,6.25,33.92,30.58
3905,2015-01-28,38.88,103.71,87.95,87.95,64.11,67.12,22.17,9.31,86.42,29.35,68.67,39.2,32.0,,31.9,1550.0,6.24,33.28,30.27
3906,2015-01-29,38.75,103.0,87.58,87.58,62.31,64.9,21.95,9.38,85.59,28.52,67.96,39.41,32.93,,31.76,1550.0,6.1,33.36,29.98
3907,2015-01-30,38.83,102.53,87.42,87.42,61.45,63.99,21.39,8.89,83.56,27.36,66.41,38.14,32.49,,31.79,1550.0,6.0,32.61,28.91
3908,2015-02-02,39.86,106.06,89.58,89.58,62.94,65.96,21.66,9.04,85.02,,66.44,,,,,,,33.28,
3909,2015-02-03,41.1,109.53,92.25,92.25,67.0,69.61,21.78,9.41,85.62,29.53,66.3,39.8,32.0,,32.81,1557.0,5.88,33.61,28.56
3910,2015-02-04,40.45,108.35,91.46,91.46,65.42,68.03,21.54,8.79,85.65,28.67,67.4,39.15,31.9,,33.8,1623.03,5.82,33.72,28.92
3911,2015-02-05,41.38,109.31,92.36,92.36,66.81,69.81,21.73,9.98,87.5,28.85,68.27,39.18,32.0,,34.59,,5.96,33.68,29.68
3912,2015-02-06,41.17,109.61,91.5,91.5,66.24,68.82,21.68,9.9,87.0,29.1,68.41,39.41,32.09,,33.41,1426.0,5.93,32.93,32.33
3913,2015-02-09,41.61,110.43,91.56,91.56,66.72,69.47,21.76,10.07,88.9,29.66,69.03,38.98,31.9,,33.04,1578.0,6.02,33.23,32.82
3914,2015-02-10,41.25,110.18,91.01,91.01,66.08,69.12,21.51,9.73,88.17,28.99,67.9,38.82,32.09,,32.34,1550.0,6.0,33.67,33.01
3915,2015-02-11,40.35,109.98,90.6,90.6,64.66,67.74,20.52,9.52,86.45,28.0,65.1,39.79,31.99,,32.24,1612.0,5.92,33.0,32.65
3916,2015-02-12,41.34,110.86,92.37,92.37,65.35,68.4,21.7,9.96,88.91,28.39,67.22,40.52,32.0,,31.9,1550.0,5.96,35.03,33.0
3917,2015-02-13,41.93,112.78,93.37,93.37,66.32,69.26,21.97,9.84,88.66,28.21,66.94,40.6,31.99,,32.77,1550.0,5.97,34.83,32.98
3918,2015-02-17,41.78,112.4,93.05,93.05,66.4,69.42,21.77,9.99,89.16,27.4,67.3,40.99,31.48,,33.07,,6.0,35.06,33.36
3919,2015-02-18,41.75,110.44,91.01,91.01,66.54,69.38,21.97,9.85,87.81,27.83,65.32,42.2,31.45,,33.06,1645.9,5.96,33.44,35.31
3920,2015-02-19,41.19,108.35,89.44,89.44,65.08,67.96,21.73,9.83,87.77,27.3,65.26,41.91,30.55,,32.76,1645.9,5.9,32.94,35.57
3921,2015-02-20,41.28,108.6,89.92,89.92,65.8,68.3,21.75,9.96,89.53,28.62,65.76,41.81,30.92,,32.79,1645.9,5.93,33.08,35.8
3922,2015-02-23,41.22,107.86,89.01,89.01,65.17,67.77,21.16,10.06,90.49,29.15,65.54,42.86,30.98,,32.68,1676.8,5.93,33.83,35.95
3923,2015-02-24,41.59,107.96,89.42,89.42,65.89,68.63,21.36,10.33,92.58,30.7,67.64,42.76,30.99,,32.94,1674.0,6.07,33.82,36.22
3924,2015-02-25,41.91,108.58,89.6,89.6,65.96,68.93,21.38,10.22,91.36,31.5,67.46,42.56,30.9,,32.75,1658.73,5.99,33.6,37.35
3925,2015-02-26,41.36,107.06,88.65,88.65,64.82,67.71,21.56,10.27,95.26,32.45,67.44,42.94,32.02,,32.49,1652.55,6.2,33.9,36.91
3926,2015-02-27,41.44,106.68,88.54,88.54,65.37,68.15,21.38,10.15,95.26,32.35,67.7,41.9,31.41,,32.86,1652.55,6.4,34.12,36.63
3927,2015-03-02,41.3,105.9,88.04,88.04,64.3,66.56,21.03,10.16,95.74,31.81,66.46,41.86,32.0,,32.88,1650.75,6.26,34.08,36.07
3928,2015-03-03,41.74,105.16,87.62,87.62,63.3,66.31,20.87,9.98,95.31,31.53,66.24,41.99,31.4,,32.89,1650.75,6.08,34.72,36.19
3929,2015-03-04,41.53,105.16,87.18,87.18,62.92,65.97,20.69,9.79,92.13,31.34,66.07,41.87,31.6,,33.01,1743.97,5.86,34.46,36.26
3930,2015-03-05,41.18,104.73,86.74,86.74,62.34,65.62,20.23,9.88,92.27,31.62,63.69,41.16,31.62,,32.79,1650.0,5.94,34.74,36.9
3931,2015-03-06,40.35,103.55,85.63,85.63,61.04,64.48,19.86,9.26,89.45,30.86,62.22,40.75,31.45,,33.01,1650.0,5.82,34.56,37.11
3932,2015-03-09,40.28,103.95,85.16,85.16,61.15,64.5,19.88,9.31,88.14,30.7,61.62,41.73,31.7,,32.85,1650.0,5.88,34.15,37.4
