,BP,CVX,XOM,XOM,RDS.A,RDS.B
2008-07-29,60.24,82.84,80.9,80.9,71.91,70.98
2008-07-30,62.09,87.26,84.38,84.38,73.69,72.72
2008-07-31,61.44,84.56,80.43,80.43,70.79,70.16
2008-08-01,61.2,84.31,79.72,79.72,70.12,69.18
2008-08-04,60.2,82.8,76.6,76.6,69.14,67.42
2008-08-05,60.23,82.49,78.35,78.35,69.54,68.26
2008-08-06,61.59,84.56,78.33,78.33,69.9,68.58
2008-08-07,61.34,83.43,77.44,77.44,68.85,67.63
2008-08-08,60.02,84.4,78.72,78.72,67.61,66.25
2008-08-11,60.24,84.08,78.16,78.16,68.14,66.82
2008-08-12,60.97,83.56,76.88,76.88,68.85,67.24
2008-08-13,59.57,86.24,78.17,78.17,68.8,67.17
2008-08-14,58.83,86.58,77.45,77.45,68.54,67.16
2008-08-15,57.52,84.25,77.07,77.07,67.37,66.07
2008-08-18,57.52,83.19,76.53,76.53,67.31,66.2
2008-08-19,57.44,84.71,77.95,77.95,67.58,66.2
2008-08-20,57.45,86.46,78.81,78.81,68.73,67.4
2008-08-21,58.4,88.52,80.35,80.35,69.77,68.73
2008-08-22,57.14,88.1,80.3,80.3,69.62,68.77
2008-08-25,56.8,85.51,78.71,78.71,68.36,67.7
2008-08-26,56.9,85.79,79.95,79.95,68.58,67.75
2008-08-27,58.18,86.62,80.47,80.47,70.01,69.26
2008-08-28,57.63,87.18,81.18,81.18,69.96,69.12
2008-08-29,57.63,86.32,80.01,80.01,69.52,68.79
2008-09-02,54.01,83.29,77.32,77.32,66.15,64.89
2008-09-03,54.44,84.18,78.02,78.02,66.24,64.84
2008-09-04,54.26,81.22,76.14,76.14,63.61,62.24
2008-09-05,54.03,80.22,75.62,75.62,62.57,60.96
2008-09-08,54.39,81.05,76.77,76.77,62.05,60.5
2008-09-09,52.4,78.79,73.26,73.26,60.28,58.65
2008-09-10,53.49,81.16,75.25,75.25,61.51,60.11
2008-09-11,53.42,82.8,75.56,75.56,61.51,60.3
2008-09-12,54.79,84.24,77.5,77.5,63.08,61.78
2008-09-15,51.93,80.09,73.25,73.25,60.14,58.97
2008-09-16,52.32,81.86,76.43,76.43,59.33,58.28
2008-09-17,51.41,80.05,75.28,75.28,58.16,57.08
2008-09-18,51.46,82.88,77.75,77.75,58.85,56.78
2008-09-19,54.55,87.8,79.61,79.61,62.43,59.66
2008-09-22,55.16,87.33,78.88,78.88,63.6,60.95
2008-09-23,54.1,85.46,77.69,77.69,62.34,60.43
2008-09-24,53.54,85.23,78.03,78.03,62.72,61.32
2008-09-25,55.34,87.47,80.67,80.67,64.29,62.59
2008-09-26,54.55,86.95,80.65,80.65,63.48,61.46
2008-09-29,49.14,77.5,74.06,74.06,57.2,55.32
2008-09-30,50.17,82.48,77.66,77.66,59.01,57.09
2008-10-01,50.12,82.2,78.58,78.58,59.0,57.37
2008-10-02,47.04,79.56,77.5,77.5,55.25,54.01
2008-10-03,47.75,79.38,77.94,77.94,55.59,54.55
2008-10-06,45.65,76.84,77.32,77.32,53.61,52.03
2008-10-07,44.42,73.35,76.07,76.07,51.68,50.86
2008-10-08,44.7,73.1,77.0,77.0,52.31,51.39
2008-10-09,40.7,64.0,68.0,68.0,47.44,46.63
2008-10-10,40.55,57.83,62.36,62.36,44.7,44.25
2008-10-13,46.5,69.89,73.08,73.08,52.31,50.5
2008-10-14,46.71,68.54,72.46,72.46,51.61,50.78
2008-10-15,41.36,59.98,62.35,62.35,46.14,45.01
2008-10-16,44.44,63.1,69.45,69.45,48.11,46.39
2008-10-17,44.3,62.35,68.04,68.04,48.57,46.98
2008-10-20,50.93,69.61,74.99,74.99,54.68,53.38
2008-10-21,47.27,66.8,71.5,71.5,51.53,50.04
2008-10-22,43.25,61.74,64.57,64.57,46.99,45.7
2008-10-23,45.06,66.77,70.39,70.39,50.19,48.19
2008-10-24,42.59,63.91,69.04,69.04,46.78,45.46
2008-10-27,40.15,61.71,66.09,66.09,44.7,43.07
2008-10-28,46.52,70.02,74.86,74.86,51.69,50.59
2008-10-29,49.2,71.0,74.65,74.65,55.82,56.93
2008-10-30,49.58,74.18,75.05,75.05,54.1,53.27
2008-10-31,49.7,74.6,74.12,74.12,55.81,55.29
2008-11-03,48.47,73.69,74.29,74.29,54.81,54.47
2008-11-04,51.26,78.19,77.49,77.49,59.65,59.53
2008-11-05,48.95,74.88,73.69,73.69,55.31,55.5
2008-11-06,46.98,70.11,69.96,69.96,51.6,51.73
2008-11-07,49.49,73.46,73.95,73.95,53.92,54.3
2008-11-10,48.77,74.34,74.02,74.02,52.94,52.74
